tract_geoid,pop2020,frey_votes,opponent_votes,total_votes,n_blocks,year,frey_share,opponent_name
27053103700,4282,581.5094559989819,398.84548237031566,980.3549383692979,39,2017,59.31621632530894,Dehn
27053103900,4320,92.8645747380924,192.35553273522316,285.2201074733155,16,2017,32.55891583547649,Dehn
27053104001,2756,122.8522419942733,237.92678393302054,360.7790259272938,32,2017,34.05193571841152,Dehn
27053104002,4309,208.39917967082027,382.6867289120341,591.0859085828545,89,2017,35.25700353277975,Dehn
27053104100,3245,139.74659668954152,210.6919167423519,350.43851343189334,64,2017,39.87763654199522,Dehn
27053104400,2576,155.88481318193578,80.28265505334454,236.1674682352803,57,2017,66.00604831256291,Dehn
27053104801,4314,588.0178777780692,167.9336912899446,755.9515690680137,8,2017,77.78512564012743,Dehn
27053104802,4709,448.7685790805982,427.7395339035821,876.5081129841806,70,2017,51.1995921581045,Dehn
27053104901,6900,148.83075825623075,311.2242947796563,460.05505303588683,44,2017,32.350640923102986,Dehn
27053104902,6121,241.08700332930263,321.7126646176605,562.7996679469634,42,2017,42.83709054213976,Dehn
